# solver	iter	congestion-drop	stddev
ecmp	134	0.127530	0.000000
ecmp	135	0.101043	0.000000
ecmp	136	0.090363	0.000000
ecmp	137	0.095487	0.000000
ecmp	138	0.069643	0.000000
ecmp	139	0.083011	0.000000
ecmp	140	0.062161	0.000000
ecmp	141	0.072987	0.000000
ecmp	142	0.068087	0.000000
ecmp	143	0.065705	0.000000
ecmp	144	0.096831	0.000000
ecmp	145	0.070969	0.000000
ecmp	146	0.065930	0.000000
ecmp	147	0.052005	0.000000
ecmp	148	0.029441	0.000000
ecmp	149	0.034584	0.000000
ecmp	150	0.041286	0.000000
ecmp	151	0.021360	0.000000
ecmp	152	0.036372	0.000000
ecmp	153	0.039418	0.000000
ecmp	154	0.041559	0.000000
ecmp	155	0.053104	0.000000
ecmp	156	0.056076	0.000000
ecmp	157	0.050987	0.000000
ecmp	158	0.048960	0.000000
ecmp	159	0.022299	0.000000
ecmp	160	0.026961	0.000000
ecmp	161	0.050788	0.000000
ecmp	162	0.050078	0.000000
ecmp	163	0.052990	0.000000
ecmp	164	0.086129	0.000000
ecmp	165	0.052424	0.000000
ecmp	166	0.054546	0.000000
ecmp	167	0.076645	0.000000
ecmp	168	0.087401	0.000000
ecmp	169	0.081803	0.000000
ecmp	170	0.077863	0.000000
ecmp	171	0.048030	0.000000
ecmp	172	0.030032	0.000000
ecmp	173	0.041109	0.000000
ecmp	174	0.026928	0.000000
ecmp	175	0.028130	0.000000
ecmp	176	0.043672	0.000000
ecmp	177	0.050373	0.000000
ecmp	178	0.052396	0.000000
ecmp	179	0.053333	0.000000
ecmp	180	0.068405	0.000000
ecmp	181	0.073829	0.000000
ecmp	182	0.081053	0.000000
ecmp	183	0.054452	0.000000
ecmp	184	0.051443	0.000000
ecmp	185	0.083628	0.000000
ecmp	186	0.089290	0.000000
ecmp	187	0.097733	0.000000
ecmp	188	0.104510	0.000000
ecmp	189	0.086426	0.000000
ecmp	190	0.105521	0.000000
ecmp	191	0.110111	0.000000
ecmp	192	0.101749	0.000000
ecmp	193	0.112513	0.000000
ecmp	194	0.098257	0.000000
ecmp	195	0.072184	0.000000
ecmp	196	0.053525	0.000000
ecmp	197	0.050003	0.000000
ecmp	198	0.106927	0.000000
ecmp	199	0.127865	0.000000
raeke	0	0.095530	0.000000
raeke	1	0.089208	0.000000
raeke	2	0.088592	0.000000
raeke	3	0.050518	0.000000
raeke	4	0.015679	0.000000
raeke	5	0.036855	0.000000
raeke	6	0.015636	0.000000
raeke	7	0.015654	0.000000
raeke	8	0.031986	0.000000
raeke	9	0.044391	0.000000
raeke	10	0.048055	0.000000
raeke	11	0.052688	0.000000
raeke	12	0.076485	0.000000
raeke	13	0.081880	0.000000
raeke	14	0.087613	0.000000
raeke	15	0.055976	0.000000
raeke	16	0.051744	0.000000
raeke	17	0.096620	0.000000
raeke	18	0.102536	0.000000
raeke	19	0.110838	0.000000
raeke	20	0.114788	0.000000
raeke	21	0.097712	0.000000
raeke	22	0.115683	0.000000
raeke	23	0.119387	0.000000
raeke	24	0.111115	0.000000
raeke	25	0.124058	0.000000
raeke	26	0.107397	0.000000
raeke	27	0.082326	0.000000
raeke	28	0.052105	0.000000
raeke	29	0.045789	0.000000
raeke	30	0.116304	0.000000
raeke	31	0.135437	0.000000
raeke	32	0.157442	0.000000
raeke	33	0.198280	0.000000
raeke	34	0.185033	0.000000
raeke	35	0.186106	0.000000
raeke	36	0.204895	0.000000
raeke	37	0.177701	0.000000
raeke	38	0.185373	0.000000
raeke	39	0.196097	0.000000
raeke	40	0.150687	0.000000
raeke	41	0.201111	0.000000
raeke	42	0.166260	0.000000
raeke	43	0.157505	0.000000
raeke	44	0.160403	0.000000
raeke	45	0.136934	0.000000
raeke	46	0.127630	0.000000
raeke	47	0.126621	0.000000
raeke	48	0.124253	0.000000
raeke	49	0.128959	0.000000
raeke	50	0.134859	0.000000
raeke	51	0.088702	0.000000
raeke	52	0.063271	0.000000
raeke	53	0.092916	0.000000
raeke	54	0.129710	0.000000
raeke	55	0.166664	0.000000
raeke	56	0.184885	0.000000
raeke	57	0.190949	0.000000
raeke	58	0.209706	0.000000
raeke	59	0.203784	0.000000
raeke	60	0.206112	0.000000
raeke	61	0.200970	0.000000
raeke	62	0.201450	0.000000
raeke	63	0.166881	0.000000
raeke	64	0.156641	0.000000
raeke	65	0.148358	0.000000
raeke	66	0.154475	0.000000
raeke	67	0.146504	0.000000
raeke	68	0.146921	0.000000
raeke	69	0.134574	0.000000
raeke	70	0.107007	0.000000
raeke	71	0.110744	0.000000
raeke	72	0.116132	0.000000
raeke	73	0.118057	0.000000
raeke	74	0.088563	0.000000
raeke	75	0.072621	0.000000
raeke	76	0.054728	0.000000
raeke	77	0.078703	0.000000
raeke	78	0.115559	0.000000
raeke	79	0.167438	0.000000
raeke	80	0.193907	0.000000
raeke	81	0.192643	0.000000
raeke	82	0.222189	0.000000
raeke	83	0.201570	0.000000
raeke	84	0.195039	0.000000
raeke	85	0.203243	0.000000
raeke	86	0.209097	0.000000
raeke	87	0.187697	0.000000
raeke	88	0.175889	0.000000
raeke	89	0.179765	0.000000
raeke	90	0.176340	0.000000
raeke	91	0.164098	0.000000
raeke	92	0.146323	0.000000
raeke	93	0.144079	0.000000
raeke	94	0.129815	0.000000
raeke	95	0.135358	0.000000
raeke	96	0.141373	0.000000
raeke	97	0.146253	0.000000
raeke	98	0.147227	0.000000
raeke	99	0.119503	0.000000
raeke	100	0.107602	0.000000
raeke	101	0.113665	0.000000
raeke	102	0.132741	0.000000
raeke	103	0.170754	0.000000
raeke	104	0.198363	0.000000
raeke	105	0.201573	0.000000
raeke	106	0.214824	0.000000
raeke	107	0.218917	0.000000
raeke	108	0.210850	0.000000
raeke	109	0.191128	0.000000
raeke	110	0.194743	0.000000
raeke	111	0.170836	0.000000
raeke	112	0.146528	0.000000
raeke	113	0.152942	0.000000
raeke	114	0.149153	0.000000
raeke	115	0.133640	0.000000
raeke	116	0.142294	0.000000
raeke	117	0.126283	0.000000
raeke	118	0.130577	0.000000
raeke	119	0.128078	0.000000
raeke	120	0.143719	0.000000
raeke	121	0.127739	0.000000
raeke	122	0.130597	0.000000
raeke	123	0.093685	0.000000
raeke	124	0.051168	0.000000
raeke	125	0.085673	0.000000
raeke	126	0.120980	0.000000
raeke	127	0.148302	0.000000
raeke	128	0.190014	0.000000
raeke	129	0.165309	0.000000
raeke	130	0.168027	0.000000
raeke	131	0.180186	0.000000
raeke	132	0.156177	0.000000
raeke	133	0.137914	0.000000
raeke	134	0.133015	0.000000
raeke	135	0.106371	0.000000
raeke	136	0.094442	0.000000
raeke	137	0.098848	0.000000
raeke	138	0.076114	0.000000
raeke	139	0.089600	0.000000
raeke	140	0.066152	0.000000
raeke	141	0.079939	0.000000
raeke	142	0.073847	0.000000
raeke	143	0.071838	0.000000
raeke	144	0.102929	0.000000
raeke	145	0.076695	0.000000
raeke	146	0.071190	0.000000
raeke	147	0.049537	0.000000
raeke	148	0.012569	0.000000
raeke	149	0.017720	0.000000
raeke	150	0.028245	0.000000
raeke	151	0.003988	0.000000
raeke	152	0.018899	0.000000
raeke	153	0.025547	0.000000
raeke	154	0.030773	0.000000
raeke	155	0.053428	0.000000
raeke	156	0.059684	0.000000
raeke	157	0.049286	0.000000
raeke	158	0.045126	0.000000
raeke	159	0.005909	0.000000
raeke	160	0.010335	0.000000
raeke	161	0.052036	0.000000
raeke	162	0.050633	0.000000
raeke	163	0.054974	0.000000
raeke	164	0.091221	0.000000
raeke	165	0.053413	0.000000
raeke	166	0.058377	0.000000
raeke	167	0.082515	0.000000
raeke	168	0.093637	0.000000
raeke	169	0.087989	0.000000
raeke	170	0.083873	0.000000
raeke	171	0.045857	0.000000
raeke	172	0.014467	0.000000
raeke	173	0.031323	0.000000
raeke	174	0.008910	0.000000
raeke	175	0.010988	0.000000
raeke	176	0.028056	0.000000
raeke	177	0.041180	0.000000
raeke	178	0.045485	0.000000
raeke	179	0.049118	0.000000
raeke	180	0.071788	0.000000
raeke	181	0.077846	0.000000
raeke	182	0.084950	0.000000
raeke	183	0.052470	0.000000
raeke	184	0.046753	0.000000
raeke	185	0.089904	0.000000
raeke	186	0.095894	0.000000
raeke	187	0.105076	0.000000
raeke	188	0.111673	0.000000
raeke	189	0.093808	0.000000
raeke	190	0.112357	0.000000
raeke	191	0.116295	0.000000
raeke	192	0.107703	0.000000
raeke	193	0.118478	0.000000
raeke	194	0.104363	0.000000
raeke	195	0.078931	0.000000
raeke	196	0.049494	0.000000
raeke	197	0.043437	0.000000
raeke	198	0.112076	0.000000
raeke	199	0.132617	0.000000
vlb	0	0.076661	0.000000
vlb	1	0.070318	0.000000
vlb	2	0.069584	0.000000
vlb	3	0.031262	0.000000
vlb	4	0.010728	0.000000
vlb	5	0.022705	0.000000
vlb	6	0.010457	0.000000
vlb	7	0.010266	0.000000
vlb	8	0.021351	0.000000
vlb	9	0.027923	0.000000
vlb	10	0.029783	0.000000
vlb	11	0.033896	0.000000
vlb	12	0.057337	0.000000
vlb	13	0.062688	0.000000
vlb	14	0.068543	0.000000
vlb	15	0.036959	0.000000
vlb	16	0.032466	0.000000
vlb	17	0.077346	0.000000
vlb	18	0.083539	0.000000
vlb	19	0.091757	0.000000
vlb	20	0.095844	0.000000
vlb	21	0.078486	0.000000
vlb	22	0.096538	0.000000
vlb	23	0.100222	0.000000
vlb	24	0.091877	0.000000
vlb	25	0.104753	0.000000
vlb	26	0.087907	0.000000
vlb	27	0.062971	0.000000
vlb	28	0.032731	0.000000
vlb	29	0.027044	0.000000
vlb	30	0.097025	0.000000
vlb	31	0.116642	0.000000
vlb	32	0.138819	0.000000
vlb	33	0.187324	0.000000
vlb	34	0.167802	0.000000
vlb	35	0.169123	0.000000
vlb	36	0.195193	0.000000
vlb	37	0.158953	0.000000
vlb	38	0.168908	0.000000
vlb	39	0.184374	0.000000
vlb	40	0.131367	0.000000
vlb	41	0.191315	0.000000
vlb	42	0.146923	0.000000
vlb	43	0.137995	0.000000
vlb	44	0.140756	0.000000
vlb	45	0.117122	0.000000
vlb	46	0.107725	0.000000
vlb	47	0.107201	0.000000
vlb	48	0.104835	0.000000
vlb	49	0.109694	0.000000
vlb	50	0.116378	0.000000
vlb	51	0.069911	0.000000
vlb	52	0.044712	0.000000
vlb	53	0.073787	0.000000
vlb	54	0.110631	0.000000
vlb	55	0.147438	0.000000
vlb	56	0.167727	0.000000
vlb	57	0.175979	0.000000
vlb	58	0.202005	0.000000
vlb	59	0.195934	0.000000
vlb	60	0.198243	0.000000
vlb	61	0.191735	0.000000
vlb	62	0.192049	0.000000
vlb	63	0.147124	0.000000
vlb	64	0.137014	0.000000
vlb	65	0.128301	0.000000
vlb	66	0.134776	0.000000
vlb	67	0.127519	0.000000
vlb	68	0.128037	0.000000
vlb	69	0.115174	0.000000
vlb	70	0.087673	0.000000
vlb	71	0.091615	0.000000
vlb	72	0.096832	0.000000
vlb	73	0.099362	0.000000
vlb	74	0.069676	0.000000
vlb	75	0.053634	0.000000
vlb	76	0.035731	0.000000
vlb	77	0.059652	0.000000
vlb	78	0.096666	0.000000
vlb	79	0.148541	0.000000
vlb	80	0.179994	0.000000
vlb	81	0.178743	0.000000
vlb	82	0.215048	0.000000
vlb	83	0.190750	0.000000
vlb	84	0.181941	0.000000
vlb	85	0.192782	0.000000
vlb	86	0.200265	0.000000
vlb	87	0.168728	0.000000
vlb	88	0.155858	0.000000
vlb	89	0.160085	0.000000
vlb	90	0.156668	0.000000
vlb	91	0.144157	0.000000
vlb	92	0.125918	0.000000
vlb	93	0.124229	0.000000
vlb	94	0.109855	0.000000
vlb	95	0.115127	0.000000
vlb	96	0.120905	0.000000
vlb	97	0.125776	0.000000
vlb	98	0.126885	0.000000
vlb	99	0.099415	0.000000
vlb	100	0.087355	0.000000
vlb	101	0.093558	0.000000
vlb	102	0.112601	0.000000
vlb	103	0.151637	0.000000
vlb	104	0.191417	0.000000
vlb	105	0.194126	0.000000
vlb	106	0.205872	0.000000
vlb	107	0.212801	0.000000
vlb	108	0.205001	0.000000
vlb	109	0.179113	0.000000
vlb	110	0.179046	0.000000
vlb	111	0.150732	0.000000
vlb	112	0.126890	0.000000
vlb	113	0.133179	0.000000
vlb	114	0.128867	0.000000
vlb	115	0.114830	0.000000
vlb	116	0.123628	0.000000
vlb	117	0.106951	0.000000
vlb	118	0.111089	0.000000
vlb	119	0.108755	0.000000
vlb	120	0.124128	0.000000
vlb	121	0.108209	0.000000
vlb	122	0.110913	0.000000
vlb	123	0.073826	0.000000
vlb	124	0.033333	0.000000
vlb	125	0.066274	0.000000
vlb	126	0.101745	0.000000
vlb	127	0.128849	0.000000
vlb	128	0.176598	0.000000
vlb	129	0.145712	0.000000
vlb	130	0.149080	0.000000
vlb	131	0.165558	0.000000
vlb	132	0.137583	0.000000
vlb	133	0.118608	0.000000
vlb	134	0.113341	0.000000
vlb	135	0.086850	0.000000
vlb	136	0.075270	0.000000
vlb	137	0.080163	0.000000
vlb	138	0.056017	0.000000
vlb	139	0.069709	0.000000
vlb	140	0.046161	0.000000
vlb	141	0.059914	0.000000
vlb	142	0.054900	0.000000
vlb	143	0.052724	0.000000
vlb	144	0.084070	0.000000
vlb	145	0.058133	0.000000
vlb	146	0.052774	0.000000
vlb	147	0.030934	0.000000
vlb	148	0.008012	0.000000
vlb	149	0.013192	0.000000
vlb	150	0.019862	0.000000
vlb	151	0.000000	0.000000
vlb	152	0.014112	0.000000
vlb	153	0.017132	0.000000
vlb	154	0.019615	0.000000
vlb	155	0.034737	0.000000
vlb	156	0.040955	0.000000
vlb	157	0.030550	0.000000
vlb	158	0.026737	0.000000
vlb	159	0.000842	0.000000
vlb	160	0.005268	0.000000
vlb	161	0.032737	0.000000
vlb	162	0.031461	0.000000
vlb	163	0.035858	0.000000
vlb	164	0.072188	0.000000
vlb	165	0.034391	0.000000
vlb	166	0.039270	0.000000
vlb	167	0.063251	0.000000
vlb	168	0.074519	0.000000
vlb	169	0.068690	0.000000
vlb	170	0.064521	0.000000
vlb	171	0.027167	0.000000
vlb	172	0.009105	0.000000
vlb	173	0.020026	0.000000
vlb	174	0.004858	0.000000
vlb	175	0.005682	0.000000
vlb	176	0.020654	0.000000
vlb	177	0.027219	0.000000
vlb	178	0.029630	0.000000
vlb	179	0.031370	0.000000
vlb	180	0.053521	0.000000
vlb	181	0.058680	0.000000
vlb	182	0.065681	0.000000
vlb	183	0.032561	0.000000
vlb	184	0.029053	0.000000
vlb	185	0.069853	0.000000
vlb	186	0.076063	0.000000
vlb	187	0.084857	0.000000
vlb	188	0.090951	0.000000
vlb	189	0.073137	0.000000
vlb	190	0.092642	0.000000
vlb	191	0.096620	0.000000
vlb	192	0.088066	0.000000
vlb	193	0.099008	0.000000
vlb	194	0.084808	0.000000
vlb	195	0.059297	0.000000
vlb	196	0.031199	0.000000
vlb	197	0.028027	0.000000
vlb	198	0.093063	0.000000
vlb	199	0.113572	0.000000

